HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgUrl,Input.questionStr,Input.answerGroups,Input.answerQuestions,Input.question_id,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Approve,Reject,Turkle.Username
307L9TDWJYXZ28I0QU1V87LRW8B3NX,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Fri Apr 08 12:36:06 PDT 2022,10,BatchId:4710906;OriginalHitTemplateId:928390828;,3600,259200,Fri Apr 15 12:36:06 PDT 2022,,,3RYC5T2D74YTBFD971KKJDOL07NRPU,A2L9763BW12NLA,Submitted,Fri Apr 08 16:25:32 PDT 2022,Fri Apr 08 16:25:37 PDT 2022,Mon Apr 11 16:25:37 PDT 2022,,,,5,100% (248/248),0% (0/0),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000445745.jpg""","""Was the apple sliced or chopped?""","[[{""id"": ""g0.0"", ""content"": ""chopped""}], [{""id"": ""g1.0"", ""content"": ""sliced""}]]","[""Was the apple sliced or chopped?"", ""Was the apple sliced or chopped?""]",445745002,"[[{""id"":""g0.0"",""content"":""chopped""}],[{""id"":""g1.0"",""content"":""sliced""}]]","[""Was the apple sliced or chopped?"",""Was the apple sliced or chopped?""]",true,value,"""All answer the same question""",,,A2L9763BW12NLA
308KJXFUJRBXH6M5W52H4E5PR0PAT1,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Fri Apr 08 12:36:06 PDT 2022,10,BatchId:4710906;OriginalHitTemplateId:928390828;,3600,259200,Fri Apr 15 12:36:06 PDT 2022,,,3MAOD8E57RFD5QN80LDK465E19BXN4,A2L9763BW12NLA,Submitted,Fri Apr 08 16:36:41 PDT 2022,Fri Apr 08 16:36:46 PDT 2022,Mon Apr 11 16:36:46 PDT 2022,,,,5,100% (248/248),0% (0/0),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000447840.jpg""","""What color are the walls?""","[[{""id"": ""g0.0"", ""content"": ""blue""}], [{""id"": ""g1.0"", ""content"": ""blue and white""}, {""id"": ""g1.1"", ""content"": ""blue, white""}]]","[""What color are the walls?"", ""What color are the walls?""]",447840008,"[[{""id"":""g0.0"",""content"":""blue""}],[{""id"":""g1.0"",""content"":""blue and white""},{""id"":""g1.1"",""content"":""blue, white""}]]","[""What color are the walls?"",""What color are the walls?""]",true,value,"""All answer the same question""",,,A2L9763BW12NLA
31N9JPQXIPNEWGPZ5FQXC1M1FDTNHO,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Fri Apr 08 12:36:07 PDT 2022,10,BatchId:4710906;OriginalHitTemplateId:928390828;,3600,259200,Fri Apr 15 12:36:07 PDT 2022,,,3JMSRU9HQJZH7V50779JQYEK762EVT,A2L9763BW12NLA,Submitted,Fri Apr 08 16:35:46 PDT 2022,Fri Apr 08 16:36:34 PDT 2022,Mon Apr 11 16:36:34 PDT 2022,,,,48,100% (248/248),0% (0/0),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000456109.jpg""","""Where are the umbrellas?""","[[{""id"": ""g0.0"", ""content"": ""on patio""}, {""id"": ""g0.1"", ""content"": ""farmers market""}, {""id"": ""g0.2"", ""content"": ""on ground floor""}, {""id"": ""g0.3"", ""content"": ""in picture""}, {""id"": ""g0.4"", ""content"": ""over seating""}], [{""id"": ""g1.0"", ""content"": ""above tables""}, {""id"": ""g1.1"", ""content"": ""over tables""}, {""id"": ""g1.2"", ""content"": ""tables""}]]","[""Where are the umbrellas?"", ""Where are the umbrellas?""]",456109001,"[[{""id"":""g0.0"",""content"":""on patio""},{""id"":""g0.2"",""content"":""on ground floor""},{""id"":""g0.1"",""content"":""farmers market""}],[{""id"":""g1.0"",""content"":""above tables""},{""id"":""g0.4"",""content"":""over seating""},{""id"":""g1.1"",""content"":""over tables""},{""id"":""g1.2"",""content"":""tables""}]]","[""Where are the umbrellas located?"",""What are the umbrellas covering?""]",false,,"""All answer the same question""",,,A2L9763BW12NLA
3NFWQRSHVEJO8SH7NLP2JW1RYMUFGA,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Fri Apr 08 12:36:06 PDT 2022,10,BatchId:4710906;OriginalHitTemplateId:928390828;,3600,259200,Fri Apr 15 12:36:06 PDT 2022,,,3EQHHY4HQTXYTFMC7BHUM35X7YAG50,A2L9763BW12NLA,Submitted,Fri Apr 08 16:18:46 PDT 2022,Fri Apr 08 16:18:53 PDT 2022,Mon Apr 11 16:18:53 PDT 2022,,,,7,100% (248/248),0% (0/0),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000045836.jpg""","""What animal is on the blanket?""","[[{""id"": ""g0.0"", ""content"": ""teddy bears""}, {""id"": ""g0.1"", ""content"": ""teddy bear""}, {""id"": ""g0.2"", ""content"": ""bears""}], [{""id"": ""g1.0"", ""content"": ""bear""}]]","[""What animal is on the blanket?"", ""What animal is on the blanket?""]",45836002,"[[{""id"":""g0.0"",""content"":""teddy bears""},{""id"":""g0.1"",""content"":""teddy bear""},{""id"":""g0.2"",""content"":""bears""}],[{""id"":""g1.0"",""content"":""bear""}]]","[""What animal is on the blanket?"",""What animal is on the blanket?""]",true,value,"""All answer the same question""",,,A2L9763BW12NLA
35ZRNT9RUI3HKTICR918NWLWMIG3OC,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Fri Apr 08 12:36:06 PDT 2022,10,BatchId:4710906;OriginalHitTemplateId:928390828;,3600,259200,Fri Apr 15 12:36:06 PDT 2022,,,3X3OR7WPZ05X2PJFG0LDBFKW55Z8L2,A2L9763BW12NLA,Submitted,Fri Apr 08 16:27:46 PDT 2022,Fri Apr 08 16:27:54 PDT 2022,Mon Apr 11 16:27:54 PDT 2022,,,,8,100% (248/248),0% (0/0),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000460694.jpg""","""Was a beverage served?""","[[{""id"": ""g0.0"", ""content"": ""coffee""}, {""id"": ""g0.1"", ""content"": ""latte""}], [{""id"": ""g1.0"", ""content"": ""yes""}]]","[""Was a beverage served?"", ""Was a beverage served?""]",460694000,"[[{""id"":""g0.0"",""content"":""coffee""},{""id"":""g0.1"",""content"":""latte""}]]","[""Was a beverage served?""]",true,value,"""All answer the same question""",,,A2L9763BW12NLA
324N5FAHSXGI6BZGDRFLZAW6TXZKV6,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Fri Apr 08 12:36:07 PDT 2022,10,BatchId:4710906;OriginalHitTemplateId:928390828;,3600,259200,Fri Apr 15 12:36:07 PDT 2022,,,3E7TUJ2EGDREIIEX8BT3SY72G2E9DB,A2L9763BW12NLA,Submitted,Fri Apr 08 16:22:53 PDT 2022,Fri Apr 08 16:23:00 PDT 2022,Mon Apr 11 16:23:00 PDT 2022,,,,7,100% (248/248),0% (0/0),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000466845.jpg""","""Are the animals or people caged in?""","[[{""id"": ""g0.0"", ""content"": ""people""}, {""id"": ""g0.1"", ""content"": ""yes""}, {""id"": ""g0.2"", ""content"": ""people caged in""}], [{""id"": ""g1.0"", ""content"": ""animals""}, {""id"": ""g1.1"", ""content"": ""animal""}]]","[""Are the animals or people caged in?"", ""Are the animals or people caged in?""]",466845001,"[[{""id"":""g0.0"",""content"":""people""},{""id"":""g0.2"",""content"":""people caged in""}],[{""id"":""g1.0"",""content"":""animals""},{""id"":""g1.1"",""content"":""animal""}]]","[""Are the animals or people caged in?"",""Are the animals or people caged in?""]",true,value,"""All answer the same question""",,,A2L9763BW12NLA
3WJGKMRWVIEETWN6UTYT55DROHMDCN,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Fri Apr 08 12:36:07 PDT 2022,10,BatchId:4710906;OriginalHitTemplateId:928390828;,3600,259200,Fri Apr 15 12:36:07 PDT 2022,,,3OVR4I9USQO7ALCQW23WBP3LDPTQ45,A2L9763BW12NLA,Submitted,Fri Apr 08 16:36:35 PDT 2022,Fri Apr 08 16:36:41 PDT 2022,Mon Apr 11 16:36:41 PDT 2022,,,,6,100% (248/248),0% (0/0),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047729.jpg""","""What colors are the men wearing?""","[[{""id"": ""g0.0"", ""content"": ""blue white pink orange""}, {""id"": ""g0.1"", ""content"": ""blue pink orange""}, {""id"": ""g0.2"", ""content"": ""blue orange pink""}, {""id"": ""g0.3"", ""content"": ""blue, orange, pink""}], [{""id"": ""g1.0"", ""content"": ""pink, orange/white and blue""}, {""id"": ""g1.1"", ""content"": ""blue, orange, white, and pink""}, {""id"": ""g1.2"", ""content"": ""pink, orange and blue""}, {""id"": ""g1.3"", ""content"": ""blue, orange and pink""}, {""id"": ""g1.4"", ""content"": ""yellow blue and pink""}]]","[""What colors are the men wearing?"", ""What colors are the men wearing?""]",47729001,"[[{""id"":""g0.0"",""content"":""blue white pink orange""},{""id"":""g0.1"",""content"":""blue pink orange""},{""id"":""g0.2"",""content"":""blue orange pink""},{""id"":""g0.3"",""content"":""blue, orange, pink""}],[{""id"":""g1.0"",""content"":""pink, orange/white and blue""},{""id"":""g1.1"",""content"":""blue, orange, white, and pink""},{""id"":""g1.2"",""content"":""pink, orange and blue""},{""id"":""g1.3"",""content"":""blue, orange and pink""},{""id"":""g1.4"",""content"":""yellow blue and pink""}]]","[""What colors are the men wearing?"",""What colors are the men wearing?""]",true,value,"""All answer the same question""",,,A2L9763BW12NLA
36JW4WBR06P28OCI7R7K4WDSDM7FH9,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Fri Apr 08 12:36:07 PDT 2022,10,BatchId:4710906;OriginalHitTemplateId:928390828;,3600,259200,Fri Apr 15 12:36:07 PDT 2022,,,3IX2EGZR7COXP4ABCOF0MH29R8KRJX,A2L9763BW12NLA,Submitted,Fri Apr 08 16:35:40 PDT 2022,Fri Apr 08 16:35:46 PDT 2022,Mon Apr 11 16:35:46 PDT 2022,,,,6,100% (248/248),0% (0/0),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000107886.jpg""","""What kind of dessert is on this plate?""","[[{""id"": ""g0.0"", ""content"": ""cheesecake""}, {""id"": ""g0.1"", ""content"": ""pie""}], [{""id"": ""g1.0"", ""content"": ""cake""}]]","[""What kind of dessert is on this plate?"", ""What kind of dessert is on this plate?""]",107886009,"[[{""id"":""g0.0"",""content"":""cheesecake""},{""id"":""g0.1"",""content"":""pie""}],[{""id"":""g1.0"",""content"":""cake""}]]","[""What kind of dessert is on this plate?"",""What kind of dessert is on this plate?""]",true,value,"""All answer the same question""",,,A2L9763BW12NLA
35NNO802AV1ESB0JBX8ICDNGFQ8NIH,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Fri Apr 08 12:36:07 PDT 2022,10,BatchId:4710906;OriginalHitTemplateId:928390828;,3600,259200,Fri Apr 15 12:36:07 PDT 2022,,,3WMOAN2SRC2L11ID06C2GL8TLYYNVM,A2L9763BW12NLA,Submitted,Fri Apr 08 16:20:58 PDT 2022,Fri Apr 08 16:21:04 PDT 2022,Mon Apr 11 16:21:04 PDT 2022,,,,6,100% (248/248),0% (0/0),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000113962.jpg""","""What toppings are visible?""","[[{""id"": ""g0.0"", ""content"": ""cheese""}], [{""id"": ""g1.0"", ""content"": ""cheese, spinach""}, {""id"": ""g1.1"", ""content"": ""spinach""}], [{""id"": ""g2.0"", ""content"": ""cheese, basil""}, {""id"": ""g2.1"", ""content"": ""basil""}], [{""id"": ""g3.0"", ""content"": ""cheese and basil""}, {""id"": ""g3.1"", ""content"": ""sauce, cheese and basil""}], [{""id"": ""g4.0"", ""content"": ""sauce cheese spinach""}, {""id"": ""g4.1"", ""content"": ""mint, cheese, sauce""}]]","[""What toppings are visible?"", ""What toppings are visible?"", ""What toppings are visible?"", ""What toppings are visible?"", ""What toppings are visible?""]",113962006,"[[{""id"":""g0.0"",""content"":""cheese""}],[{""id"":""g1.0"",""content"":""cheese, spinach""},{""id"":""g1.1"",""content"":""spinach""}],[{""id"":""g2.0"",""content"":""cheese, basil""},{""id"":""g2.1"",""content"":""basil""}],[{""id"":""g3.0"",""content"":""cheese and basil""},{""id"":""g3.1"",""content"":""sauce, cheese and basil""}],[{""id"":""g4.0"",""content"":""sauce cheese spinach""},{""id"":""g4.1"",""content"":""mint, cheese, sauce""}]]","[""What toppings are visible?"",""What toppings are visible?"",""What toppings are visible?"",""What toppings are visible?"",""What toppings are visible?""]",true,value,"""All answer the same question""",,,A2L9763BW12NLA
3GVPRXWRPHZPPQ8WVQRTGG1QFB3I71,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Fri Apr 08 12:36:07 PDT 2022,10,BatchId:4710906;OriginalHitTemplateId:928390828;,3600,259200,Fri Apr 15 12:36:07 PDT 2022,,,3SKRO2GZ72W47JHCWF0XH5K92ZNK1Q,A2L9763BW12NLA,Submitted,Fri Apr 08 16:25:20 PDT 2022,Fri Apr 08 16:25:23 PDT 2022,Mon Apr 11 16:25:23 PDT 2022,,,,3,100% (248/248),0% (0/0),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000012145.jpg""","""What are the colors most prominently represented?""","[[{""id"": ""g0.0"", ""content"": ""red, blue""}, {""id"": ""g0.1"", ""content"": ""blue""}, {""id"": ""g0.2"", ""content"": ""red white blue""}, {""id"": ""g0.3"", ""content"": ""red blue""}], [{""id"": ""g1.0"", ""content"": ""red and blue""}, {""id"": ""g1.1"", ""content"": ""blue and red""}]]","[""What are the colors most prominently represented?"", ""What are the colors most prominently represented?""]",12145002,"[[{""id"":""g0.0"",""content"":""red, blue""},{""id"":""g0.1"",""content"":""blue""},{""id"":""g0.2"",""content"":""red white blue""},{""id"":""g0.3"",""content"":""red blue""}],[{""id"":""g1.0"",""content"":""red and blue""},{""id"":""g1.1"",""content"":""blue and red""}]]","[""What are the colors most prominently represented?"",""What are the colors most prominently represented?""]",true,value,"""All answer the same question""",,,A2L9763BW12NLA
