"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.imgUrl","Input.questionStr","Input.answerGroups","Input.answerQuestions","Input.question_id","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Approve","Reject"
"33IXYHIZB5N6NK94TVK7ZAMQDEE2EP","3V815QQ2BDQXQCFYBW7PGLL8M6FA41","Evaluate answers to questions about images","You'll be asked to group answers to questions about images into coherent groups and rewrite questions","images, questions, language","$0.10","Thu May 05 06:58:50 PDT 2022","1","BatchId:4732992;OriginalHitTemplateId:928390828;","10800","345600","Sun May 15 06:58:50 PDT 2022","","","32VNZTT0A897MMRQ9HSWGFDQCB4R4J","A2VIKCIM9TZL22","Submitted","Sun May 08 16:13:01 PDT 2022","Sun May 08 16:13:43 PDT 2022","Thu May 12 16:13:43 PDT 2022","","","","42","100% (343/343)","100% (202/202)","100% (201/201)","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000278799.jpg""","""What flag is shown in the background of this image?""","[[{""id"": ""g0.0"", ""content"": ""american""}], [{""id"": ""g1.0"", ""content"": ""sky""}], [{""id"": ""g2.0"", ""content"": ""too far away to tell""}], [{""id"": ""g3.0"", ""content"": ""usa flag""}, {""id"": ""g3.1"", ""content"": ""no flag""}], [{""id"": ""g4.0"", ""content"": ""black""}], [{""id"": ""g5.0"", ""content"": ""red""}], [{""id"": ""g6.0"", ""content"": ""standard""}], [{""id"": ""g7.0"", ""content"": ""kites""}]]","[""What flag is shown in the background of this image?"", ""What flag is shown in the background of this image?"", ""What flag is shown in the background of this image?"", ""What flag is shown in the background of this image?"", ""What flag is shown in the background of this image?"", ""What flag is shown in the background of this image?"", ""What flag is shown in the background of this image?"", ""What flag is shown in the background of this image?""]","278799000","[[{""id"":""g0.0"",""content"":""american""}],[{""id"":""g1.0"",""content"":""sky""}],[{""id"":""g2.0"",""content"":""too far away to tell""}],[{""id"":""g3.0"",""content"":""usa flag""},{""id"":""g3.1"",""content"":""no flag""}],[{""id"":""g4.0"",""content"":""black""}],[{""id"":""g5.0"",""content"":""red""}],[{""id"":""g6.0"",""content"":""standard""}],[{""id"":""g7.0"",""content"":""kites""}]]","[""What flag is shown in the background of this image?"",""What flag is shown in the background of this image?"",""What flag is shown in the background of this image?"",""What flag is shown in the background of this image?"",""What flag is shown in the background of this image?"",""What flag is shown in the background of this image?"",""What flag is shown in the background of this image?"",""What flag is shown in the background of this image?""]","true","value","""All answer the same question"""
"3VLL1PIENQTI5MP5CGWHRXQB2PIZOX","3V815QQ2BDQXQCFYBW7PGLL8M6FA41","Evaluate answers to questions about images","You'll be asked to group answers to questions about images into coherent groups and rewrite questions","images, questions, language","$0.10","Thu May 05 06:58:50 PDT 2022","1","BatchId:4732992;OriginalHitTemplateId:928390828;","10800","345600","Sun May 15 06:58:50 PDT 2022","","","3PIWWX1FJKBGRGRY4J6RKQGIKNSJJU","A2VIKCIM9TZL22","Submitted","Sat May 07 09:28:36 PDT 2022","Sat May 07 10:35:32 PDT 2022","Wed May 11 10:35:32 PDT 2022","","","","4016","100% (343/343)","100% (202/202)","100% (201/201)","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000480779.jpg""","""What is the food item with the green colors?""","[[{""id"": ""g0.0"", ""content"": ""lettuce""}], [{""id"": ""g1.0"", ""content"": ""vegetables""}], [{""id"": ""g2.0"", ""content"": ""salad""}], [{""id"": ""g3.0"", ""content"": ""slaw""}], [{""id"": ""g4.0"", ""content"": ""pasta""}], [{""id"": ""g5.0"", ""content"": ""garnish""}], [{""id"": ""g6.0"", ""content"": ""broccoli""}], [{""id"": ""g7.0"", ""content"": ""herb""}]]","[""What is the food item with the green colors?"", ""What is the food item with the green colors?"", ""What is the food item with the green colors?"", ""What is the food item with the green colors?"", ""What is the food item with the green colors?"", ""What is the food item with the green colors?"", ""What is the food item with the green colors?"", ""What is the food item with the green colors?""]","480779000","[[{""id"":""g4.0"",""content"":""pasta""},{""id"":""g3.0"",""content"":""slaw""},{""id"":""g6.0"",""content"":""broccoli""},{""id"":""g2.0"",""content"":""salad""},{""id"":""g1.0"",""content"":""vegetables""},{""id"":""g0.0"",""content"":""lettuce""}],[{""id"":""g7.0"",""content"":""herb""},{""id"":""g5.0"",""content"":""garnish""}]]","[""What is the bottom left food item with the green colors?"",""What is the top right food item with the green colors?""]","false","","""All answer the same question"""
"3NRZ1LDP7WB0QM16RG9WGXV1CUEZPE","3V815QQ2BDQXQCFYBW7PGLL8M6FA41","Evaluate answers to questions about images","You'll be asked to group answers to questions about images into coherent groups and rewrite questions","images, questions, language","$0.10","Thu May 05 06:58:51 PDT 2022","1","BatchId:4732992;OriginalHitTemplateId:928390828;","10800","345600","Sun May 15 06:58:51 PDT 2022","","","3H8DHMCCWAGYZEXOC8KSI7LIUWMKDF","A2VIKCIM9TZL22","Submitted","Sun May 08 12:48:07 PDT 2022","Sun May 08 12:48:37 PDT 2022","Thu May 12 12:48:37 PDT 2022","","","","30","100% (343/343)","100% (202/202)","100% (201/201)","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000233111.jpg""","""What technique is demonstrated here?""","[[{""id"": ""g0.0"", ""content"": ""backhand swing""}, {""id"": ""g0.1"", ""content"": ""forehand""}], [{""id"": ""g1.0"", ""content"": ""overhand serve""}, {""id"": ""g1.1"", ""content"": ""overhand volley""}], [{""id"": ""g2.0"", ""content"": ""serve""}], [{""id"": ""g3.0"", ""content"": ""serving""}], [{""id"": ""g4.0"", ""content"": ""overhead""}]]","[""What technique is demonstrated here?"", ""What technique is demonstrated here?"", ""What technique is demonstrated here?"", ""What technique is demonstrated here?"", ""What technique is demonstrated here?""]","233111012","[[{""id"":""g0.0"",""content"":""backhand swing""},{""id"":""g0.1"",""content"":""forehand""}],[{""id"":""g1.0"",""content"":""overhand serve""},{""id"":""g1.1"",""content"":""overhand volley""}],[{""id"":""g2.0"",""content"":""serve""}],[{""id"":""g3.0"",""content"":""serving""}],[{""id"":""g4.0"",""content"":""overhead""}]]","[""What technique is demonstrated here?"",""What technique is demonstrated here?"",""What technique is demonstrated here?"",""What technique is demonstrated here?"",""What technique is demonstrated here?""]","true","value","""All answer the same question"""
"3CVBMEMMXBLPTVXCP898G40BGAS7HQ","3V815QQ2BDQXQCFYBW7PGLL8M6FA41","Evaluate answers to questions about images","You'll be asked to group answers to questions about images into coherent groups and rewrite questions","images, questions, language","$0.10","Thu May 05 06:58:50 PDT 2022","1","BatchId:4732992;OriginalHitTemplateId:928390828;","10800","345600","Sun May 15 06:58:50 PDT 2022","","","30OG32W0SVG4ZQWR5GNSGHK7O3YNEM","A2VIKCIM9TZL22","Submitted","Sun May 08 13:50:36 PDT 2022","Sun May 08 13:51:41 PDT 2022","Thu May 12 13:51:41 PDT 2022","","","","65","100% (343/343)","100% (202/202)","100% (201/201)","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000384563.jpg""","""What is hanging from the top?""","[[{""id"": ""g0.0"", ""content"": ""self""}], [{""id"": ""g1.0"", ""content"": ""shelf""}], [{""id"": ""g2.0"", ""content"": ""cloth""}], [{""id"": ""g3.0"", ""content"": ""towel""}], [{""id"": ""g4.0"", ""content"": ""curtain""}], [{""id"": ""g5.0"", ""content"": ""nothing hanging""}], [{""id"": ""g6.0"", ""content"": ""faucet""}], [{""id"": ""g7.0"", ""content"": ""filter""}]]","[""What is hanging from the top?"", ""What is hanging from the top?"", ""What is hanging from the top?"", ""What is hanging from the top?"", ""What is hanging from the top?"", ""What is hanging from the top?"", ""What is hanging from the top?"", ""What is hanging from the top?""]","384563005","[[{""id"":""g0.0"",""content"":""self""}],[{""id"":""g1.0"",""content"":""shelf""}],[{""id"":""g2.0"",""content"":""cloth""}],[{""id"":""g3.0"",""content"":""towel""}],[{""id"":""g4.0"",""content"":""curtain""}],[{""id"":""g5.0"",""content"":""nothing hanging""}],[{""id"":""g6.0"",""content"":""faucet""}],[{""id"":""g7.0"",""content"":""filter""}]]","[""What is hanging from the top?"",""What is hanging from the top?"",""What is hanging from the top?"",""What is hanging from the top?"",""What is hanging from the top?"",""What is hanging from the top?"",""What is hanging from the top?"",""What is hanging from the top?""]","true","value","""All answer the same question"""
"3LEG2HW4UFSYTY90O64DHS7QPFT2F7","3V815QQ2BDQXQCFYBW7PGLL8M6FA41","Evaluate answers to questions about images","You'll be asked to group answers to questions about images into coherent groups and rewrite questions","images, questions, language","$0.10","Thu May 05 06:58:50 PDT 2022","1","BatchId:4732992;OriginalHitTemplateId:928390828;","10800","345600","Sun May 15 06:58:50 PDT 2022","","","36DSNE9QZ63USRIVKWYWSMX4JLCJOV","A2VIKCIM9TZL22","Submitted","Sun May 08 16:29:44 PDT 2022","Sun May 08 16:30:15 PDT 2022","Thu May 12 16:30:15 PDT 2022","","","","31","100% (343/343)","100% (202/202)","100% (201/201)","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000312686.jpg""","""When was the picture taken of the people and white antique car parked near the curb?""","[[{""id"": ""g0.0"", ""content"": ""1980""}], [{""id"": ""g1.0"", ""content"": ""50's""}], [{""id"": ""g2.0"", ""content"": ""daytime""}], [{""id"": ""g3.0"", ""content"": ""cattell""}], [{""id"": ""g4.0"", ""content"": ""1950's""}, {""id"": ""g4.1"", ""content"": ""1950""}], [{""id"": ""g5.0"", ""content"": ""long time ago""}, {""id"": ""g5.1"", ""content"": ""early 1900's""}]]","[""When was the picture taken of the people and white antique car parked near the curb?"", ""When was the picture taken of the people and white antique car parked near the curb?"", ""When was the picture taken of the people and white antique car parked near the curb?"", ""When was the picture taken of the people and white antique car parked near the curb?"", ""When was the picture taken of the people and white antique car parked near the curb?"", ""When was the picture taken of the people and white antique car parked near the curb?""]","312686003","[[{""id"":""g0.0"",""content"":""1980""}],[{""id"":""g1.0"",""content"":""50's""}],[{""id"":""g2.0"",""content"":""daytime""}],[{""id"":""g3.0"",""content"":""cattell""}],[{""id"":""g4.0"",""content"":""1950's""},{""id"":""g4.1"",""content"":""1950""}],[{""id"":""g5.0"",""content"":""long time ago""},{""id"":""g5.1"",""content"":""early 1900's""}]]","[""When was the picture taken of the people and white antique car parked near the curb?"",""When was the picture taken of the people and white antique car parked near the curb?"",""When was the picture taken of the people and white antique car parked near the curb?"",""When was the picture taken of the people and white antique car parked near the curb?"",""When was the picture taken of the people and white antique car parked near the curb?"",""When was the picture taken of the people and white antique car parked near the curb?""]","true","value","""All answer the same question"""
"371Q3BEXDHEX3EHYJXDQB20CZELSZN","3V815QQ2BDQXQCFYBW7PGLL8M6FA41","Evaluate answers to questions about images","You'll be asked to group answers to questions about images into coherent groups and rewrite questions","images, questions, language","$0.10","Thu May 05 06:58:51 PDT 2022","1","BatchId:4732992;OriginalHitTemplateId:928390828;","10800","345600","Sun May 15 06:58:51 PDT 2022","","","30BXRYBRP5266UW7NIMLX3UB9VUHWN","A2VIKCIM9TZL22","Submitted","Sun May 08 13:50:34 PDT 2022","Sun May 08 13:51:27 PDT 2022","Thu May 12 13:51:27 PDT 2022","","","","53","100% (343/343)","100% (202/202)","100% (201/201)","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000435686.jpg""","""What color is the photo?""","[[{""id"": ""g0.0"", ""content"": ""brown""}], [{""id"": ""g1.0"", ""content"": ""red""}, {""id"": ""g1.1"", ""content"": ""red tint""}], [{""id"": ""g2.0"", ""content"": ""color""}], [{""id"": ""g3.0"", ""content"": ""yellow, green, brown, and white""}], [{""id"": ""g4.0"", ""content"": ""dull""}], [{""id"": ""g5.0"", ""content"": ""pink""}], [{""id"": ""g6.0"", ""content"": ""yellow, green""}], [{""id"": ""g7.0"", ""content"": ""sepia tone""}]]","[""What color is the photo?"", ""What color is the photo?"", ""What color is the photo?"", ""What color is the photo?"", ""What color is the photo?"", ""What color is the photo?"", ""What color is the photo?"", ""What color is the photo?""]","435686043","[[{""id"":""g0.0"",""content"":""brown""}],[{""id"":""g1.0"",""content"":""red""},{""id"":""g1.1"",""content"":""red tint""}],[{""id"":""g2.0"",""content"":""color""}],[{""id"":""g3.0"",""content"":""yellow, green, brown, and white""}],[{""id"":""g4.0"",""content"":""dull""}],[{""id"":""g5.0"",""content"":""pink""}],[{""id"":""g6.0"",""content"":""yellow, green""}],[{""id"":""g7.0"",""content"":""sepia tone""}]]","[""What color is the photo?"",""What color is the photo?"",""What color is the photo?"",""What color is the photo?"",""What color is the photo?"",""What color is the photo?"",""What color is the photo?"",""What color is the photo?""]","true","value","""All answer the same question"""
"3O71U79SRBUX47IF48NW3043KA3SM6","3V815QQ2BDQXQCFYBW7PGLL8M6FA41","Evaluate answers to questions about images","You'll be asked to group answers to questions about images into coherent groups and rewrite questions","images, questions, language","$0.10","Thu May 05 06:58:38 PDT 2022","1","BatchId:4732992;OriginalHitTemplateId:928390828;","10800","345600","Sun May 15 06:58:38 PDT 2022","","","3137ONMDKHAYPYF5ICAXQXBANRJGEE","A2VIKCIM9TZL22","Submitted","Sun May 08 15:04:31 PDT 2022","Sun May 08 15:05:30 PDT 2022","Thu May 12 15:05:30 PDT 2022","","","","59","100% (343/343)","100% (202/202)","100% (201/201)","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000406196.jpg""","""Which direction is the horse going?""","[[{""id"": ""g0.0"", ""content"": ""standing""}], [{""id"": ""g1.0"", ""content"": ""stable""}], [{""id"": ""g2.0"", ""content"": ""away""}], [{""id"": ""g3.0"", ""content"": ""not possible""}, {""id"": ""g3.1"", ""content"": ""all""}], [{""id"": ""g4.0"", ""content"": ""forward""}], [{""id"": ""g5.0"", ""content"": ""right""}], [{""id"": ""g6.0"", ""content"": ""south""}], [{""id"": ""g7.0"", ""content"": ""left""}]]","[""Which direction is the horse going?"", ""Which direction is the horse going?"", ""Which direction is the horse going?"", ""Which direction is the horse going?"", ""Which direction is the horse going?"", ""Which direction is the horse going?"", ""Which direction is the horse going?"", ""Which direction is the horse going?""]","406196016","[[{""id"":""g0.0"",""content"":""standing""}],[{""id"":""g1.0"",""content"":""stable""}],[{""id"":""g2.0"",""content"":""away""}],[{""id"":""g3.0"",""content"":""not possible""},{""id"":""g3.1"",""content"":""all""}],[{""id"":""g4.0"",""content"":""forward""}],[{""id"":""g5.0"",""content"":""right""}],[{""id"":""g6.0"",""content"":""south""}],[{""id"":""g7.0"",""content"":""left""}]]","[""Which direction is the horse going?"",""Which direction is the horse going?"",""Which direction is the horse going?"",""Which direction is the horse going?"",""Which direction is the horse going?"",""Which direction is the horse going?"",""Which direction is the horse going?"",""Which direction is the horse going?""]","true","value","""All answer the same question"""
"3T5ZXGO9DETLQY2LRTOLG2LBHQ0ZQ5","3V815QQ2BDQXQCFYBW7PGLL8M6FA41","Evaluate answers to questions about images","You'll be asked to group answers to questions about images into coherent groups and rewrite questions","images, questions, language","$0.10","Thu May 05 06:58:51 PDT 2022","1","BatchId:4732992;OriginalHitTemplateId:928390828;","10800","345600","Sun May 15 06:58:51 PDT 2022","","","36H9ULYP63Z0ME52LTF65SOQRJWJFI","A2VIKCIM9TZL22","Submitted","Sun May 08 12:02:21 PDT 2022","Sun May 08 12:10:36 PDT 2022","Thu May 12 12:10:36 PDT 2022","","","","495","100% (343/343)","100% (202/202)","100% (201/201)","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000156216.jpg""","""What are the bears crossing?""","[[{""id"": ""g0.0"", ""content"": ""field""}], [{""id"": ""g1.0"", ""content"": ""rocky area""}], [{""id"": ""g2.0"", ""content"": ""land""}], [{""id"": ""g3.0"", ""content"": ""rocky field""}, {""id"": ""g3.1"", ""content"": ""barren field""}], [{""id"": ""g4.0"", ""content"": ""prairie""}], [{""id"": ""g5.0"", ""content"": ""ground""}], [{""id"": ""g6.0"", ""content"": ""forrest""}], [{""id"": ""g7.0"", ""content"": ""mountain""}]]","[""What are the bears crossing?"", ""What are the bears crossing?"", ""What are the bears crossing?"", ""What are the bears crossing?"", ""What are the bears crossing?"", ""What are the bears crossing?"", ""What are the bears crossing?"", ""What are the bears crossing?""]","156216009","[[{""id"":""g0.0"",""content"":""field""}],[{""id"":""g1.0"",""content"":""rocky area""}],[{""id"":""g2.0"",""content"":""land""}],[{""id"":""g3.0"",""content"":""rocky field""},{""id"":""g3.1"",""content"":""barren field""}],[{""id"":""g4.0"",""content"":""prairie""}],[{""id"":""g5.0"",""content"":""ground""}],[{""id"":""g6.0"",""content"":""forrest""}],[{""id"":""g7.0"",""content"":""mountain""}]]","[""What are the bears crossing?"",""What are the bears crossing?"",""What are the bears crossing?"",""What are the bears crossing?"",""What are the bears crossing?"",""What are the bears crossing?"",""What are the bears crossing?"",""What are the bears crossing?""]","true","value","""All answer the same question"""
"38F60IALAGM1GTON435OF8TCJQGT0L","3V815QQ2BDQXQCFYBW7PGLL8M6FA41","Evaluate answers to questions about images","You'll be asked to group answers to questions about images into coherent groups and rewrite questions","images, questions, language","$0.10","Thu May 05 06:58:51 PDT 2022","1","BatchId:4732992;OriginalHitTemplateId:928390828;","10800","345600","Sun May 15 06:58:51 PDT 2022","","","3VNXK88KKDN0CZEJZWTXYKD9J889V1","A2VIKCIM9TZL22","Submitted","Sun May 08 11:53:52 PDT 2022","Sun May 08 11:55:29 PDT 2022","Thu May 12 11:55:29 PDT 2022","","","","97","100% (343/343)","100% (202/202)","100% (201/201)","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000259150.jpg""","""How can we tell it must be springtime?""","[[{""id"": ""g0.0"", ""content"": ""donuts are pastel colored""}, {""id"": ""g0.1"", ""content"": ""donut colors""}, {""id"": ""g0.2"", ""content"": ""doughnuts are colorful""}, {""id"": ""g0.3"", ""content"": ""pastel donuts""}], [{""id"": ""g1.0"", ""content"": ""it's very sunny""}, {""id"": ""g1.1"", ""content"": ""you can't""}, {""id"": ""g1.2"", ""content"": ""sun is shining""}], [{""id"": ""g2.0"", ""content"": ""colors""}, {""id"": ""g2.1"", ""content"": ""pastel colors""}]]","[""How can we tell it must be springtime?"", ""How can we tell it must be springtime?"", ""How can we tell it must be springtime?""]","259150003","[[{""id"":""g0.0"",""content"":""donuts are pastel colored""},{""id"":""g0.1"",""content"":""donut colors""},{""id"":""g0.2"",""content"":""doughnuts are colorful""},{""id"":""g0.3"",""content"":""pastel donuts""}],[{""id"":""g1.0"",""content"":""it's very sunny""},{""id"":""g1.1"",""content"":""you can't""},{""id"":""g1.2"",""content"":""sun is shining""}],[{""id"":""g2.0"",""content"":""colors""},{""id"":""g2.1"",""content"":""pastel colors""}]]","[""How can we tell it must be springtime?"",""How can we tell it must be springtime?"",""How can we tell it must be springtime?""]","true","value","""All answer the same question"""
"3MA5N0ATTCGVL0ZL31KHLCFK1I4KW8","3V815QQ2BDQXQCFYBW7PGLL8M6FA41","Evaluate answers to questions about images","You'll be asked to group answers to questions about images into coherent groups and rewrite questions","images, questions, language","$0.10","Thu May 05 06:58:38 PDT 2022","1","BatchId:4732992;OriginalHitTemplateId:928390828;","10800","345600","Sun May 15 06:58:38 PDT 2022","","","3483FV8BEFO4XPEJDF6AC5PWWAV261","A2VIKCIM9TZL22","Submitted","Sun May 08 16:14:34 PDT 2022","Sun May 08 16:14:55 PDT 2022","Thu May 12 16:14:55 PDT 2022","","","","21","100% (343/343)","100% (202/202)","100% (201/201)","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000334184.jpg""","""What kind of pattern is on the woman's skirt?""","[[{""id"": ""g0.0"", ""content"": ""weave""}], [{""id"": ""g1.0"", ""content"": ""plain""}], [{""id"": ""g2.0"", ""content"": ""bubbles""}], [{""id"": ""g3.0"", ""content"": ""nothing""}], [{""id"": ""g4.0"", ""content"": ""stripes""}], [{""id"": ""g5.0"", ""content"": ""lacey design""}], [{""id"": ""g6.0"", ""content"": ""solid""}, {""id"": ""g6.1"", ""content"": ""solid color""}], [{""id"": ""g7.0"", ""content"": ""words""}]]","[""What kind of pattern is on the woman's skirt?"", ""What kind of pattern is on the woman's skirt?"", ""What kind of pattern is on the woman's skirt?"", ""What kind of pattern is on the woman's skirt?"", ""What kind of pattern is on the woman's skirt?"", ""What kind of pattern is on the woman's skirt?"", ""What kind of pattern is on the woman's skirt?"", ""What kind of pattern is on the woman's skirt?""]","334184005","[[{""id"":""g0.0"",""content"":""weave""}],[{""id"":""g1.0"",""content"":""plain""}],[{""id"":""g2.0"",""content"":""bubbles""}],[{""id"":""g3.0"",""content"":""nothing""}],[{""id"":""g4.0"",""content"":""stripes""}],[{""id"":""g5.0"",""content"":""lacey design""}],[{""id"":""g6.0"",""content"":""solid""},{""id"":""g6.1"",""content"":""solid color""}],[{""id"":""g7.0"",""content"":""words""}]]","[""What kind of pattern is on the woman's skirt?"",""What kind of pattern is on the woman's skirt?"",""What kind of pattern is on the woman's skirt?"",""What kind of pattern is on the woman's skirt?"",""What kind of pattern is on the woman's skirt?"",""What kind of pattern is on the woman's skirt?"",""What kind of pattern is on the woman's skirt?"",""What kind of pattern is on the woman's skirt?""]","true","value","""All answer the same question"""
