HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgUrl,Input.questionStr,Input.answerGroups,Input.answerQuestions,Input.question_id,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Approve,Reject,Turkle.Username
34D9ZRXCYRZW269Q75XRU993QTFAS5,33KTOXRB2LZZN9Y4XOPU2F79B0CRFE,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Thu May 05 06:59:43 PDT 2022,1,BatchId:4732993;OriginalHitTemplateId:928390828;,10800,345600,Sun May 15 06:59:43 PDT 2022,,,3WMINLGALC8II9IO0LCS4N044AKCAC,A003,Submitted,Thu May 05 13:52:39 PDT 2022,Thu May 05 13:55:26 PDT 2022,Mon May 09 13:55:26 PDT 2022,,,,167,100% (345/345),100% (34/34),100% (33/33),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000238006.jpg""","""Where was the picture taken?""","[[{""id"": ""g0.0"", ""content"": ""outside""}, {""id"": ""g0.1"", ""content"": ""go mister""}], [{""id"": ""g1.0"", ""content"": ""borsch""}], [{""id"": ""g2.0"", ""content"": ""poland""}], [{""id"": ""g3.0"", ""content"": ""near gomisteri""}], [{""id"": ""g4.0"", ""content"": ""albania""}], [{""id"": ""g5.0"", ""content"": ""gomisteri""}], [{""id"": ""g6.0"", ""content"": ""foreign country""}], [{""id"": ""g7.0"", ""content"": ""korea""}]]","[""Where was the picture taken?"", ""Where was the picture taken?"", ""Where was the picture taken?"", ""Where was the picture taken?"", ""Where was the picture taken?"", ""Where was the picture taken?"", ""Where was the picture taken?"", ""Where was the picture taken?""]",238006001,"[[{""id"":""g5.0"",""content"":""gomisteri""},{""id"":""g3.0"",""content"":""near gomisteri""},{""id"":""g0.1"",""content"":""go mister""}],[{""id"":""g4.0"",""content"":""albania""},{""id"":""g2.0"",""content"":""poland""},{""id"":""g6.0"",""content"":""foreign country""},{""id"":""g7.0"",""content"":""korea""}],[{""id"":""g0.0"",""content"":""outside""}]]","[""Which city was the picture taken by?"",""In what country was the picture taken?"",""Where in nature was the picture taken?""]",false,,"""All answer the same question""",,,A003
37NXA7GVSTBTQHHYYRRMEA9LJ97VLC,33KTOXRB2LZZN9Y4XOPU2F79B0CRFE,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Thu May 05 06:59:44 PDT 2022,1,BatchId:4732993;OriginalHitTemplateId:928390828;,10800,345600,Sun May 15 06:59:44 PDT 2022,,,3CFVK00FWMQAYB0RNLOFR1O52086LW,A003,Submitted,Thu May 05 13:50:07 PDT 2022,Thu May 05 13:52:12 PDT 2022,Mon May 09 13:52:12 PDT 2022,,,,125,100% (345/345),100% (34/34),100% (33/33),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000304434.jpg""","""What is on the laptops display?""","[[{""id"": ""g0.0"", ""content"": ""blue""}], [{""id"": ""g1.0"", ""content"": ""blue screen""}], [{""id"": ""g2.0"", ""content"": ""games""}], [{""id"": ""g3.0"", ""content"": ""lock screen""}], [{""id"": ""g4.0"", ""content"": ""startup""}], [{""id"": ""g5.0"", ""content"": ""microsoft logo""}], [{""id"": ""g6.0"", ""content"": ""sign-on screen""}], [{""id"": ""g7.0"", ""content"": ""home logo""}, {""id"": ""g7.1"", ""content"": ""sign in page""}]]","[""What is on the laptops display?"", ""What is on the laptops display?"", ""What is on the laptops display?"", ""What is on the laptops display?"", ""What is on the laptops display?"", ""What is on the laptops display?"", ""What is on the laptops display?"", ""What is on the laptops display?""]",304434002,"[[{""id"":""g0.0"",""content"":""blue""},{""id"":""g1.0"",""content"":""blue screen""}],[{""id"":""g2.0"",""content"":""games""}],[{""id"":""g7.0"",""content"":""home logo""},{""id"":""g5.0"",""content"":""microsoft logo""}],[{""id"":""g6.0"",""content"":""sign-on screen""},{""id"":""g3.0"",""content"":""lock screen""},{""id"":""g4.0"",""content"":""startup""},{""id"":""g7.1"",""content"":""sign in page""}]]","[""What  color is on the laptops display?"",""What is on the laptops display for?"",""What is on the laptops displaying?"",""What is on the laptops display indicating?""]",false,,"""All answer the same question""",,,A003
3EGKVCRQFWXYH2QRCPPC76HAPWVYB1,33KTOXRB2LZZN9Y4XOPU2F79B0CRFE,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Thu May 05 06:59:25 PDT 2022,1,BatchId:4732993;OriginalHitTemplateId:928390828;,10800,345600,Sun May 15 06:59:25 PDT 2022,,,3GD6L00D3T2ZX7HFHRDDWICDUT71MI,A003,Submitted,Thu May 05 12:44:24 PDT 2022,Thu May 05 12:46:10 PDT 2022,Mon May 09 12:46:10 PDT 2022,,,,106,100% (345/345),100% (34/34),100% (33/33),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000434943.jpg""","""What are the wires overhead?""","[[{""id"": ""g0.0"", ""content"": ""power lines""}, {""id"": ""g0.1"", ""content"": ""power for electrical trains""}], [{""id"": ""g1.0"", ""content"": ""trains""}], [{""id"": ""g2.0"", ""content"": ""yes""}], [{""id"": ""g3.0"", ""content"": ""electric""}], [{""id"": ""g4.0"", ""content"": ""electricity""}], [{""id"": ""g5.0"", ""content"": ""telephone polls""}], [{""id"": ""g6.0"", ""content"": ""power""}], [{""id"": ""g7.0"", ""content"": ""tower wires""}], [{""id"": ""g8.0"", ""content"": ""electrical""}]]","[""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?"", ""What are the wires overhead?""]",434943002,"[[{""id"":""g6.0"",""content"":""power""},{""id"":""g3.0"",""content"":""electric""},{""id"":""g4.0"",""content"":""electricity""},{""id"":""g0.0"",""content"":""power lines""},{""id"":""g8.0"",""content"":""electrical""},{""id"":""g0.1"",""content"":""power for electrical trains""}],[{""id"":""g1.0"",""content"":""trains""}],[{""id"":""g5.0"",""content"":""telephone polls""},{""id"":""g7.0"",""content"":""tower wires""}]]","[""What are the wires overhead used for?"",""What are the wires overhead for?"",""What are the wires overhead called?""]",false,,"""All answer the same question""",,,A003
3WGZLY9VCHRCHTXTDHIO3JH8Z258D5,33KTOXRB2LZZN9Y4XOPU2F79B0CRFE,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Thu May 05 06:59:44 PDT 2022,1,BatchId:4732993;OriginalHitTemplateId:928390828;,10800,345600,Sun May 15 06:59:44 PDT 2022,,,3L4D84MIL0XK0AW8GJ368D037RDJH6,A003,Submitted,Fri May 06 08:24:24 PDT 2022,Fri May 06 08:25:21 PDT 2022,Tue May 10 08:25:21 PDT 2022,,,,57,100% (345/345),100% (34/34),100% (33/33),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000420544.jpg""","""How large would this bear be?""","[[{""id"": ""g0.0"", ""content"": ""500 pounds""}, {""id"": ""g0.1"", ""content"": ""250 lbs""}], [{""id"": ""g1.0"", ""content"": ""8 feet""}], [{""id"": ""g2.0"", ""content"": ""very large""}, {""id"": ""g2.1"", ""content"": ""very""}], [{""id"": ""g3.0"", ""content"": ""medium""}], [{""id"": ""g4.0"", ""content"": ""large""}]]","[""How large would this bear be?"", ""How large would this bear be?"", ""How large would this bear be?"", ""How large would this bear be?"", ""How large would this bear be?""]",420544001,"[[{""id"":""g0.0"",""content"":""500 pounds""},{""id"":""g0.1"",""content"":""250 lbs""}],[{""id"":""g1.0"",""content"":""8 feet""}],[{""id"":""g4.0"",""content"":""large""},{""id"":""g3.0"",""content"":""medium""},{""id"":""g2.0"",""content"":""very large""},{""id"":""g2.1"",""content"":""very""}]]","[""How large in weight would this bear be?"",""How large in feet would this bear be?"",""How large would this bear be in general?""]",false,,"""All answer the same question""",,,A003
308KJXFUJRBXH6M5W52H4E5PSCTATU,33KTOXRB2LZZN9Y4XOPU2F79B0CRFE,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Thu May 05 06:59:44 PDT 2022,1,BatchId:4732993;OriginalHitTemplateId:928390828;,10800,345600,Sun May 15 06:59:44 PDT 2022,,,3WOKGM4L72LNQLH9YOOQAHI8K1Q0O3,A003,Submitted,Thu May 05 09:45:38 PDT 2022,Thu May 05 09:47:43 PDT 2022,Mon May 09 09:47:43 PDT 2022,,,,125,100% (345/345),100% (34/34),100% (33/33),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000448944.jpg""","""Where are the pizza?""","[[{""id"": ""g0.0"", ""content"": ""kitchen""}], [{""id"": ""g1.0"", ""content"": ""on stove""}, {""id"": ""g1.1"", ""content"": ""on top of stove""}], [{""id"": ""g2.0"", ""content"": ""plate""}], [{""id"": ""g3.0"", ""content"": ""on plate""}, {""id"": ""g3.1"", ""content"": ""on table""}], [{""id"": ""g4.0"", ""content"": ""on baking sheet""}], [{""id"": ""g5.0"", ""content"": ""stovetop""}], [{""id"": ""g6.0"", ""content"": ""stove""}], [{""id"": ""g7.0"", ""content"": ""dish""}]]","[""Where are the pizza?"", ""Where are the pizza?"", ""Where are the pizza?"", ""Where are the pizza?"", ""Where are the pizza?"", ""Where are the pizza?"", ""Where are the pizza?"", ""Where are the pizza?""]",448944007,"[[{""id"":""g0.0"",""content"":""kitchen""}],[{""id"":""g7.0"",""content"":""dish""},{""id"":""g6.0"",""content"":""stove""},{""id"":""g5.0"",""content"":""stovetop""},{""id"":""g4.0"",""content"":""on baking sheet""},{""id"":""g3.1"",""content"":""on table""},{""id"":""g2.0"",""content"":""plate""},{""id"":""g1.0"",""content"":""on stove""},{""id"":""g3.0"",""content"":""on plate""},{""id"":""g1.1"",""content"":""on top of stove""}]]","[""Where in the house are the pizza?"",""What is the pizza on?""]",false,,"""All answer the same question""",,,A003
3UEBBGULPFT7DAI27QEJNB2I86DFU3,33KTOXRB2LZZN9Y4XOPU2F79B0CRFE,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Thu May 05 06:59:25 PDT 2022,1,BatchId:4732993;OriginalHitTemplateId:928390828;,10800,345600,Sun May 15 06:59:25 PDT 2022,,,3YOH7BII0ACKTVXA3TKMOTRPUUJVK0,A003,Submitted,Thu May 05 19:59:39 PDT 2022,Thu May 05 20:04:06 PDT 2022,Mon May 09 20:04:06 PDT 2022,,,,267,100% (345/345),100% (34/34),100% (33/33),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000426038.jpg""","""What bridge can be seen in the distance?""","[[{""id"": ""g0.0"", ""content"": ""empire""}], [{""id"": ""g1.0"", ""content"": ""golden gate""}], [{""id"": ""g2.0"", ""content"": ""london""}], [{""id"": ""g3.0"", ""content"": ""george washington bridge""}, {""id"": ""g3.1"", ""content"": ""brooklyn bridge""}], [{""id"": ""g4.0"", ""content"": ""suspension""}], [{""id"": ""g5.0"", ""content"": ""mackinac""}], [{""id"": ""g6.0"", ""content"": ""brooklyn""}], [{""id"": ""g7.0"", ""content"": ""golden""}]]","[""What bridge can be seen in the distance?"", ""What bridge can be seen in the distance?"", ""What bridge can be seen in the distance?"", ""What bridge can be seen in the distance?"", ""What bridge can be seen in the distance?"", ""What bridge can be seen in the distance?"", ""What bridge can be seen in the distance?"", ""What bridge can be seen in the distance?""]",426038003,"[[{""id"":""g6.0"",""content"":""brooklyn""},{""id"":""g7.0"",""content"":""golden""},{""id"":""g5.0"",""content"":""mackinac""},{""id"":""g1.0"",""content"":""golden gate""},{""id"":""g3.0"",""content"":""george washington bridge""},{""id"":""g0.0"",""content"":""empire""},{""id"":""g3.1"",""content"":""brooklyn bridge""}],[{""id"":""g2.0"",""content"":""london""}],[{""id"":""g4.0"",""content"":""suspension""}]]","[""What bridge name can be seen in the distance?"",""What city's bridge can be seen in the distance?"",""What type of bridge can be seen in the distance?""]",false,,"""All answer the same question""",,,A003
3HYV4299H01H9ZBT9CT891ZTZE68EY,33KTOXRB2LZZN9Y4XOPU2F79B0CRFE,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Thu May 05 06:59:44 PDT 2022,1,BatchId:4732993;OriginalHitTemplateId:928390828;,10800,345600,Sun May 15 06:59:44 PDT 2022,,,3YJ6NA41JCLCDRUWZWBBHM2UTIHJP5,A003,Submitted,Fri May 06 07:38:06 PDT 2022,Fri May 06 07:42:25 PDT 2022,Tue May 10 07:42:25 PDT 2022,,,,259,100% (345/345),100% (34/34),100% (33/33),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000390286.jpg""","""What kind of clothes are the toys wearing?""","[[{""id"": ""g0.0"", ""content"": ""knit""}], [{""id"": ""g1.0"", ""content"": ""lace""}], [{""id"": ""g2.0"", ""content"": ""crochet""}], [{""id"": ""g3.0"", ""content"": ""woolen""}], [{""id"": ""g4.0"", ""content"": ""bonnets""}], [{""id"": ""g5.0"", ""content"": ""knitted items""}], [{""id"": ""g6.0"", ""content"": ""doilies""}], [{""id"": ""g7.0"", ""content"": ""crocheted""}], [{""id"": ""g8.0"", ""content"": ""hats""}]]","[""What kind of clothes are the toys wearing?"", ""What kind of clothes are the toys wearing?"", ""What kind of clothes are the toys wearing?"", ""What kind of clothes are the toys wearing?"", ""What kind of clothes are the toys wearing?"", ""What kind of clothes are the toys wearing?"", ""What kind of clothes are the toys wearing?"", ""What kind of clothes are the toys wearing?"", ""What kind of clothes are the toys wearing?""]",390286003,"[[{""id"":""g5.0"",""content"":""knitted items""},{""id"":""g7.0"",""content"":""crocheted""},{""id"":""g2.0"",""content"":""crochet""},{""id"":""g0.0"",""content"":""knit""}],[{""id"":""g3.0"",""content"":""woolen""}],[{""id"":""g4.0"",""content"":""bonnets""},{""id"":""g8.0"",""content"":""hats""}],[{""id"":""g6.0"",""content"":""doilies""},{""id"":""g1.0"",""content"":""lace""}]]","[""What kind craft made the clothes the toys are wearing ?"",""What kind of clothes material are the toys wearing?"",""What kind of clothes are the toys wearing on their heads?"",""What kind of clothes are some  the toys wearing called?""]",false,,"""All answer the same question""",,,A003
3L55D8AUFA2HR7IXQPL7IQNS7HVYC8,33KTOXRB2LZZN9Y4XOPU2F79B0CRFE,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Thu May 05 06:59:25 PDT 2022,1,BatchId:4732993;OriginalHitTemplateId:928390828;,10800,345600,Sun May 15 06:59:25 PDT 2022,,,30IQTZXKALBAKUV1ZFBMTU91W9S0XD,A003,Submitted,Fri May 06 08:29:46 PDT 2022,Fri May 06 08:32:40 PDT 2022,Tue May 10 08:32:40 PDT 2022,,,,174,100% (345/345),100% (34/34),100% (33/33),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000453968.jpg""","""What kind of top is she wearing?""","[[{""id"": ""g0.0"", ""content"": ""white""}], [{""id"": ""g1.0"", ""content"": ""button up""}, {""id"": ""g1.1"", ""content"": ""button up top""}], [{""id"": ""g2.0"", ""content"": ""blouse""}, {""id"": ""g2.1"", ""content"": ""sweater""}], [{""id"": ""g3.0"", ""content"": ""buttoned shirt""}, {""id"": ""g3.1"", ""content"": ""shirt""}], [{""id"": ""g4.0"", ""content"": ""long sleeve""}]]","[""What kind of top is she wearing?"", ""What kind of top is she wearing?"", ""What kind of top is she wearing?"", ""What kind of top is she wearing?"", ""What kind of top is she wearing?""]",453968006,"[[{""id"":""g0.0"",""content"":""white""}],[{""id"":""g3.0"",""content"":""buttoned shirt""},{""id"":""g1.0"",""content"":""button up""},{""id"":""g1.1"",""content"":""button up top""}],[{""id"":""g3.1"",""content"":""shirt""},{""id"":""g2.0"",""content"":""blouse""},{""id"":""g2.1"",""content"":""sweater""}],[{""id"":""g4.0"",""content"":""long sleeve""}]]","[""What kind of top is she wearing colored?"",""What kind of top is she wearing fastened by?"",""What kind of top is she wearing called?"",""What kind of  sleeve top is she wearing?""]",false,,"""All answer the same question""",,,A003
3N2YPY1GI63FKB76H54I1FJ1AC6VEP,33KTOXRB2LZZN9Y4XOPU2F79B0CRFE,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Thu May 05 06:59:25 PDT 2022,1,BatchId:4732993;OriginalHitTemplateId:928390828;,10800,345600,Sun May 15 06:59:25 PDT 2022,,,3907X2AHF1AC7VWOSB5JI5GDR8CP27,A003,Submitted,Fri May 06 09:54:50 PDT 2022,Fri May 06 09:55:34 PDT 2022,Tue May 10 09:55:34 PDT 2022,,,,44,100% (345/345),100% (34/34),100% (33/33),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000418141.jpg""","""Where is the fan?""","[[{""id"": ""g0.0"", ""content"": ""on table""}], [{""id"": ""g1.0"", ""content"": ""on left""}], [{""id"": ""g2.0"", ""content"": ""eft side of counter in kitchen""}, {""id"": ""g2.1"", ""content"": ""on left side of picture""}, {""id"": ""g2.2"", ""content"": ""on left of table""}], [{""id"": ""g3.0"", ""content"": ""left""}], [{""id"": ""g4.0"", ""content"": ""counter""}]]","[""Where is the fan?"", ""Where is the fan?"", ""Where is the fan?"", ""Where is the fan?"", ""Where is the fan?""]",418141002,"[[{""id"":""g4.0"",""content"":""counter""},{""id"":""g0.0"",""content"":""on table""}],[{""id"":""g3.0"",""content"":""left""},{""id"":""g2.2"",""content"":""on left of table""},{""id"":""g2.1"",""content"":""on left side of picture""},{""id"":""g1.0"",""content"":""on left""},{""id"":""g2.0"",""content"":""eft side of counter in kitchen""}]]","[""What is the fan on?"",""Where is the fan in photo?""]",false,,"""All answer the same question""",,,A003
3W5PY7V3UPC4ZLO30H2T5U0NX14YJM,33KTOXRB2LZZN9Y4XOPU2F79B0CRFE,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Thu May 05 06:59:44 PDT 2022,1,BatchId:4732993;OriginalHitTemplateId:928390828;,10800,345600,Sun May 15 06:59:44 PDT 2022,,,386PBUZZXG2MM6FY74I405TAO8HJL8,A003,Submitted,Fri May 06 07:44:07 PDT 2022,Fri May 06 07:46:30 PDT 2022,Tue May 10 07:46:30 PDT 2022,,,,143,100% (345/345),100% (34/34),100% (33/33),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000170857.jpg""","""Where are the passengers?""","[[{""id"": ""g0.0"", ""content"": ""waiting on right""}, {""id"": ""g0.1"", ""content"": ""right""}], [{""id"": ""g1.0"", ""content"": ""standing""}], [{""id"": ""g2.0"", ""content"": ""arriving""}], [{""id"": ""g3.0"", ""content"": ""baggage""}], [{""id"": ""g4.0"", ""content"": ""luggage""}], [{""id"": ""g5.0"", ""content"": ""floor""}], [{""id"": ""g6.0"", ""content"": ""waiting""}], [{""id"": ""g7.0"", ""content"": ""airport""}]]","[""Where are the passengers?"", ""Where are the passengers?"", ""Where are the passengers?"", ""Where are the passengers?"", ""Where are the passengers?"", ""Where are the passengers?"", ""Where are the passengers?"", ""Where are the passengers?""]",170857002,"[[{""id"":""g0.0"",""content"":""waiting on right""},{""id"":""g0.1"",""content"":""right""}],[{""id"":""g2.0"",""content"":""arriving""},{""id"":""g1.0"",""content"":""standing""},{""id"":""g6.0"",""content"":""waiting""}],[{""id"":""g4.0"",""content"":""luggage""},{""id"":""g3.0"",""content"":""baggage""}],[{""id"":""g7.0"",""content"":""airport""}]]","[""Where are the passengers in the photo?"",""What are the passengers doing?"",""What are the passengers waiting for?"",""Where are the passengers located in city?""]",false,,"""All answer the same question""",,,A003
