HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgUrl,Input.questionStr,Input.answerGroups,Input.answerQuestions,Input.question_id,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Approve,Reject
402384000,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:42 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:42 PDT 2022,,,35H6S234SB5WWMX6VY88ACS8G0E65U,A2M03MZWZDXKAJ,Submitted,Mon May 02 14:44:38 PDT 2022,Mon May 02 14:45:00 PDT 2022,Fri May 06 14:45:00 PDT 2022,,,,22,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000402384.jpg""","""What is the emblem on the hat?""","[[{""id"": ""g0.0"", ""content"": ""yankees""}], [{""id"": ""g1.0"", ""content"": ""person""}], [{""id"": ""g2.0"", ""content"": ""shiels""}], [{""id"": ""g3.0"", ""content"": ""badge""}], [{""id"": ""g4.0"", ""content"": ""not sure""}, {""id"": ""g4.1"", ""content"": ""nothing""}], [{""id"": ""g5.0"", ""content"": ""nike""}], [{""id"": ""g6.0"", ""content"": ""dc""}], [{""id"": ""g7.0"", ""content"": ""no emblem""}]]","[""What is the emblem on the hat?"", ""What is the emblem on the hat?"", ""What is the emblem on the hat?"", ""What is the emblem on the hat?"", ""What is the emblem on the hat?"", ""What is the emblem on the hat?"", ""What is the emblem on the hat?"", ""What is the emblem on the hat?""]",402384000,"[[{""id"":""g0.0"",""content"":""yankees""}],[{""id"":""g2.0"",""content"":""shiels""}],[{""id"":""g3.0"",""content"":""badge""}],[{""id"":""g4.0"",""content"":""not sure""},{""id"":""g4.1"",""content"":""nothing""}],[{""id"":""g5.0"",""content"":""nike""}],[{""id"":""g6.0"",""content"":""dc""}],[{""id"":""g7.0"",""content"":""no emblem""}]]","[""What is the emblem on the hat?"",""What is the emblem on the hat?"",""What is the emblem on the hat?"",""What is the emblem on the hat?"",""What is the emblem on the hat?"",""What is the emblem on the hat?"",""What is the emblem on the hat?""]",true,value,"""All answer the same question""",,
276311000,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:45 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:45 PDT 2022,,,3GD6L00D3T2ZX7HFHRDDWICDUKPM13,A2M03MZWZDXKAJ,Submitted,Mon May 02 14:53:52 PDT 2022,Mon May 02 14:56:29 PDT 2022,Fri May 06 14:56:29 PDT 2022,,,,157,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000276311.jpg""","""What letters are attached to the pole?""","[[{""id"": ""g0.0"", ""content"": ""jordaan,westerkerk""}], [{""id"": ""g1.0"", ""content"": ""english letters""}], [{""id"": ""g2.0"", ""content"": ""anne frank""}, {""id"": ""g2.1"", ""content"": ""jordan""}], [{""id"": ""g3.0"", ""content"": ""signs""}, {""id"": ""g3.1"", ""content"": ""jordaan westerkerk anne frank huis, homo-monument, oosterpark dam de nieuwe kerk""}], [{""id"": ""g4.0"", ""content"": ""jordaan westerkerk anne frank huis homo - monument""}], [{""id"": ""g5.0"", ""content"": ""white""}], [{""id"": ""g6.0"", ""content"": ""street signs""}]]","[""What letters are attached to the pole?"", ""What letters are attached to the pole?"", ""What letters are attached to the pole?"", ""What letters are attached to the pole?"", ""What letters are attached to the pole?"", ""What letters are attached to the pole?"", ""What letters are attached to the pole?""]",276311000,"[[{""id"":""g2.0"",""content"":""anne frank""},{""id"":""g3.1"",""content"":""jordaan westerkerk anne frank huis, homo-monument, oosterpark dam de nieuwe kerk""},{""id"":""g4.0"",""content"":""jordaan westerkerk anne frank huis homo - monument""},{""id"":""g0.0"",""content"":""jordaan,westerkerk""}],[{""id"":""g5.0"",""content"":""white""}]]","[""In what language are the letters are attached to the pole?"",""What color letters are attached to the pole?""]",false,,"""All answer the same question""",,
259833000,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:50 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:50 PDT 2022,,,3YDGXNSEO0Z14HCUA8MWPYILMZ784B,A2M03MZWZDXKAJ,Submitted,Mon May 02 14:11:45 PDT 2022,Mon May 02 14:12:03 PDT 2022,Fri May 06 14:12:03 PDT 2022,,,,18,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000259833.jpg""","""What is sitting inside of the vase?""","[[{""id"": ""g0.0"", ""content"": ""dried grass""}], [{""id"": ""g1.0"", ""content"": ""stems""}], [{""id"": ""g2.0"", ""content"": ""roots""}], [{""id"": ""g3.0"", ""content"": ""water""}], [{""id"": ""g4.0"", ""content"": ""sticks""}], [{""id"": ""g5.0"", ""content"": ""twigs""}], [{""id"": ""g6.0"", ""content"": ""reeds""}], [{""id"": ""g7.0"", ""content"": ""plants""}]]","[""What is sitting inside of the vase?"", ""What is sitting inside of the vase?"", ""What is sitting inside of the vase?"", ""What is sitting inside of the vase?"", ""What is sitting inside of the vase?"", ""What is sitting inside of the vase?"", ""What is sitting inside of the vase?"", ""What is sitting inside of the vase?""]",259833000,"[[{""id"":""g0.0"",""content"":""dried grass""}],[{""id"":""g1.0"",""content"":""stems""}],[{""id"":""g2.0"",""content"":""roots""}],[{""id"":""g3.0"",""content"":""water""}],[{""id"":""g4.0"",""content"":""sticks""}],[{""id"":""g5.0"",""content"":""twigs""}],[{""id"":""g6.0"",""content"":""reeds""}],[{""id"":""g7.0"",""content"":""plants""}]]","[""What is sitting inside of the vase?"",""What is sitting inside of the vase?"",""What is sitting inside of the vase?"",""What is sitting inside of the vase?"",""What is sitting inside of the vase?"",""What is sitting inside of the vase?"",""What is sitting inside of the vase?"",""What is sitting inside of the vase?""]",true,value,"""All answer the same question""",,
435452001,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:50 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:50 PDT 2022,,,379J5II41PLEBQT6T37D3PGIJO0LEG,A2M03MZWZDXKAJ,Submitted,Mon May 02 14:23:58 PDT 2022,Mon May 02 14:24:13 PDT 2022,Fri May 06 14:24:13 PDT 2022,,,,15,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000435452.jpg""","""What do people do in here?""","[[{""id"": ""g0.0"", ""content"": ""use bathroom""}, {""id"": ""g0.1"", ""content"": ""use bathroom and clean themselves""}], [{""id"": ""g1.0"", ""content"": ""wash up""}, {""id"": ""g1.1"", ""content"": ""wash""}], [{""id"": ""g2.0"", ""content"": ""poop""}], [{""id"": ""g3.0"", ""content"": ""bathe""}], [{""id"": ""g4.0"", ""content"": ""bathe and defecate""}]]","[""What do people do in here?"", ""What do people do in here?"", ""What do people do in here?"", ""What do people do in here?"", ""What do people do in here?""]",435452001,"[[{""id"":""g0.0"",""content"":""use bathroom""},{""id"":""g0.1"",""content"":""use bathroom and clean themselves""}],[{""id"":""g1.0"",""content"":""wash up""},{""id"":""g1.1"",""content"":""wash""}],[{""id"":""g2.0"",""content"":""poop""}],[{""id"":""g3.0"",""content"":""bathe""}],[{""id"":""g4.0"",""content"":""bathe and defecate""}]]","[""What do people do in here?"",""What do people do in here?"",""What do people do in here?"",""What do people do in here?"",""What do people do in here?""]",true,value,"""All answer the same question""",,
388412026,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:43 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:43 PDT 2022,,,324G5B4FB4DG5FPAH27OZVWDU2F07S,A2M03MZWZDXKAJ,Submitted,Mon May 02 07:59:00 PDT 2022,Mon May 02 08:00:11 PDT 2022,Fri May 06 08:00:11 PDT 2022,,,,71,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000388412.jpg""","""What does the book say?""","[[{""id"": ""g0.0"", ""content"": ""notebook""}], [{""id"": ""g1.0"", ""content"": ""algebra""}], [{""id"": ""g2.0"", ""content"": ""bible""}], [{""id"": ""g3.0"", ""content"": ""instructions""}], [{""id"": ""g4.0"", ""content"": ""not sure""}, {""id"": ""g4.1"", ""content"": ""nothing""}], [{""id"": ""g5.0"", ""content"": ""words""}], [{""id"": ""g6.0"", ""content"": ""textbook""}], [{""id"": ""g7.0"", ""content"": ""no book""}]]","[""What does the book say?"", ""What does the book say?"", ""What does the book say?"", ""What does the book say?"", ""What does the book say?"", ""What does the book say?"", ""What does the book say?"", ""What does the book say?""]",388412026,"[[{""id"":""g0.0"",""content"":""notebook""}],[{""id"":""g1.0"",""content"":""algebra""}],[{""id"":""g2.0"",""content"":""bible""}],[{""id"":""g3.0"",""content"":""instructions""}],[{""id"":""g4.0"",""content"":""not sure""},{""id"":""g4.1"",""content"":""nothing""}],[{""id"":""g5.0"",""content"":""words""}],[{""id"":""g6.0"",""content"":""textbook""}],[{""id"":""g7.0"",""content"":""no book""}]]","[""What does the book say?"",""What does the book say?"",""What does the book say?"",""What does the book say?"",""What does the book say?"",""What does the book say?"",""What does the book say?"",""What does the book say?""]",true,value,"""Can't figure out what question refers to""",,
200068000,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:44 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:44 PDT 2022,,,3A1PQ49WVIMD5TG4QUX04D4HDYPH1O,A2M03MZWZDXKAJ,Submitted,Mon May 02 14:42:34 PDT 2022,Mon May 02 14:42:51 PDT 2022,Fri May 06 14:42:51 PDT 2022,,,,17,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000200068.jpg""","""What precaution has been taken to prevent falls?""","[[{""id"": ""g0.0"", ""content"": ""no slip floor""}], [{""id"": ""g1.0"", ""content"": ""safety bar installed""}, {""id"": ""g1.1"", ""content"": ""installed handrail""}], [{""id"": ""g2.0"", ""content"": ""mat""}], [{""id"": ""g3.0"", ""content"": ""cover seat""}], [{""id"": ""g4.0"", ""content"": ""bathtub bar""}, {""id"": ""g4.1"", ""content"": ""grab bar""}], [{""id"": ""g5.0"", ""content"": ""rails""}], [{""id"": ""g6.0"", ""content"": ""handles""}], [{""id"": ""g7.0"", ""content"": ""rail""}]]","[""What precaution has been taken to prevent falls?"", ""What precaution has been taken to prevent falls?"", ""What precaution has been taken to prevent falls?"", ""What precaution has been taken to prevent falls?"", ""What precaution has been taken to prevent falls?"", ""What precaution has been taken to prevent falls?"", ""What precaution has been taken to prevent falls?"", ""What precaution has been taken to prevent falls?""]",200068000,"[[{""id"":""g0.0"",""content"":""no slip floor""}],[{""id"":""g1.0"",""content"":""safety bar installed""},{""id"":""g1.1"",""content"":""installed handrail""}],[{""id"":""g2.0"",""content"":""mat""}],[{""id"":""g3.0"",""content"":""cover seat""}],[{""id"":""g4.0"",""content"":""bathtub bar""},{""id"":""g4.1"",""content"":""grab bar""}],[{""id"":""g5.0"",""content"":""rails""}],[{""id"":""g6.0"",""content"":""handles""}],[{""id"":""g7.0"",""content"":""rail""}]]","[""What precaution has been taken to prevent falls?"",""What precaution has been taken to prevent falls?"",""What precaution has been taken to prevent falls?"",""What precaution has been taken to prevent falls?"",""What precaution has been taken to prevent falls?"",""What precaution has been taken to prevent falls?"",""What precaution has been taken to prevent falls?"",""What precaution has been taken to prevent falls?""]",true,value,"""All answer the same question""",,
337875005,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:48 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:48 PDT 2022,,,3NGI5ARFTUA5IAES9755DM68ZPX1PB,A2M03MZWZDXKAJ,Submitted,Mon May 02 14:17:04 PDT 2022,Mon May 02 14:20:56 PDT 2022,Fri May 06 14:20:56 PDT 2022,,,,232,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000337875.jpg""","""What railway does this train run along?""","[[{""id"": ""g0.0"", ""content"": ""us""}], [{""id"": ""g1.0"", ""content"": ""metal""}], [{""id"": ""g2.0"", ""content"": ""rockies""}], [{""id"": ""g3.0"", ""content"": ""western""}, {""id"": ""g3.1"", ""content"": ""southwest""}], [{""id"": ""g4.0"", ""content"": ""grand canyon""}], [{""id"": ""g5.0"", ""content"": ""train tracks""}], [{""id"": ""g6.0"", ""content"": ""union pacific""}], [{""id"": ""g7.0"", ""content"": ""bnsf""}], [{""id"": ""g8.0"", ""content"": ""desert""}]]","[""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?""]",337875005,"[[{""id"":""g0.0"",""content"":""us""},{""id"":""g7.0"",""content"":""bnsf""},{""id"":""g6.0"",""content"":""union pacific""}],[{""id"":""g4.0"",""content"":""grand canyon""},{""id"":""g8.0"",""content"":""desert""},{""id"":""g3.1"",""content"":""southwest""},{""id"":""g2.0"",""content"":""rockies""},{""id"":""g3.0"",""content"":""western""}],[{""id"":""g5.0"",""content"":""train tracks""}]]","[""What railway name does this train run along?"",""Through what area does this train run along?"",""On what does this train run along?""]",false,,"""All answer the same question""",,
49312000,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:47 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:47 PDT 2022,,,3QECW5O0KI62YK8IRBG1LMKM077T58,A2M03MZWZDXKAJ,Submitted,Mon May 02 11:44:04 PDT 2022,Mon May 02 11:45:09 PDT 2022,Fri May 06 11:45:09 PDT 2022,,,,65,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000049312.jpg""","""What's in the canisters?""","[[{""id"": ""g0.0"", ""content"": ""no canister""}, {""id"": ""g0.1"", ""content"": ""no canisters""}], [{""id"": ""g1.0"", ""content"": ""spices""}], [{""id"": ""g2.0"", ""content"": ""cannot tell""}], [{""id"": ""g3.0"", ""content"": ""containers""}, {""id"": ""g3.1"", ""content"": ""jars""}], [{""id"": ""g4.0"", ""content"": ""bottles""}]]","[""What's in the canisters?"", ""What's in the canisters?"", ""What's in the canisters?"", ""What's in the canisters?"", ""What's in the canisters?""]",49312000,"[[{""id"":""g1.0"",""content"":""spices""}],[{""id"":""g2.0"",""content"":""cannot tell""}]]","[""What's in the canisters this is small?"",""What's visible in the canisters?""]",false,,"""All answer the same question""",,
122352013,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:44 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:44 PDT 2022,,,3M0NZ3JDP23YKWHHX35J7AL3L4AZ5D,A2M03MZWZDXKAJ,Submitted,Mon May 02 14:42:52 PDT 2022,Mon May 02 14:43:06 PDT 2022,Fri May 06 14:43:06 PDT 2022,,,,14,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000122352.jpg""","""What kind of sandwich is it?""","[[{""id"": ""g0.0"", ""content"": ""ham""}, {""id"": ""g0.1"", ""content"": ""ham/cheese""}], [{""id"": ""g1.0"", ""content"": ""club""}, {""id"": ""g1.1"", ""content"": ""cold cuts""}], [{""id"": ""g2.0"", ""content"": ""sub sandwich""}], [{""id"": ""g3.0"", ""content"": ""ham and cheese""}], [{""id"": ""g4.0"", ""content"": ""club""}, {""id"": ""g4.1"", ""content"": ""sub""}, {""id"": ""g4.2"", ""content"": ""ham""}]]","[""What kind of sandwich is it?"", ""What kind of sandwich is it?"", ""What kind of sandwich is it?"", ""What kind of sandwich is it?"", ""What kind of sandwich is it?""]",122352013,"[[{""id"":""g0.0"",""content"":""ham""},{""id"":""g0.1"",""content"":""ham/cheese""}],[{""id"":""g1.0"",""content"":""club""},{""id"":""g1.1"",""content"":""cold cuts""}],[{""id"":""g2.0"",""content"":""sub sandwich""}],[{""id"":""g3.0"",""content"":""ham and cheese""}],[{""id"":""g4.0"",""content"":""club""},{""id"":""g4.1"",""content"":""sub""},{""id"":""g4.2"",""content"":""ham""}]]","[""What kind of sandwich is it?"",""What kind of sandwich is it?"",""What kind of sandwich is it?"",""What kind of sandwich is it?"",""What kind of sandwich is it?""]",true,value,"""All answer the same question""",,
430167006,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:49 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:49 PDT 2022,,,3I33IC7ZWG75KRQM3SNMSARIS9DA2N,A2M03MZWZDXKAJ,Submitted,Mon May 02 14:46:19 PDT 2022,Mon May 02 14:47:45 PDT 2022,Fri May 06 14:47:45 PDT 2022,,,,86,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000430167.jpg""","""What is the woman arranging?""","[[{""id"": ""g0.0"", ""content"": ""drink""}], [{""id"": ""g1.0"", ""content"": ""breakfast""}, {""id"": ""g1.1"", ""content"": ""dinner""}], [{""id"": ""g2.0"", ""content"": ""kitchen""}], [{""id"": ""g3.0"", ""content"": ""bottle""}, {""id"": ""g3.1"", ""content"": ""bottles""}], [{""id"": ""g4.0"", ""content"": ""dishes""}]]","[""What is the woman arranging?"", ""What is the woman arranging?"", ""What is the woman arranging?"", ""What is the woman arranging?"", ""What is the woman arranging?""]",430167006,"[[{""id"":""g0.0"",""content"":""drink""}],[{""id"":""g1.0"",""content"":""breakfast""},{""id"":""g1.1"",""content"":""dinner""}],[{""id"":""g2.0"",""content"":""kitchen""}],[{""id"":""g3.0"",""content"":""bottle""},{""id"":""g4.0"",""content"":""dishes""},{""id"":""g3.1"",""content"":""bottles""}]]","[""What is the woman arranging to do?"",""What is the woman arranging for?"",""Where is the woman arranging?"",""What is the woman arranging near?""]",false,,"""All answer the same question""",,
