imgUrl,questionStr,answerGroups,answerQuestions,question_id
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000215474.jpg""","""What city is this in?""","[[{""id"": ""g0.0"", ""content"": ""can't tell""}], [{""id"": ""g1.0"", ""content"": ""baltimore""}], [{""id"": ""g2.0"", ""content"": ""miami""}], [{""id"": ""g3.0"", ""content"": ""new york""}], [{""id"": ""g4.0"", ""content"": ""portland""}], [{""id"": ""g5.0"", ""content"": ""california""}], [{""id"": ""g6.0"", ""content"": ""us city""}], [{""id"": ""g7.0"", ""content"": ""seattle""}], [{""id"": ""g8.0"", ""content"": ""boston""}]]","[""What city is this in?"", ""What city is this in?"", ""What city is this in?"", ""What city is this in?"", ""What city is this in?"", ""What city is this in?"", ""What city is this in?"", ""What city is this in?"", ""What city is this in?""]",215474005
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000216116.jpg""","""What are the two oval raised metal structures?""","[[{""id"": ""g0.0"", ""content"": ""brakes""}], [{""id"": ""g1.0"", ""content"": ""foot buttons""}], [{""id"": ""g2.0"", ""content"": ""pedals""}], [{""id"": ""g3.0"", ""content"": ""paddles""}], [{""id"": ""g4.0"", ""content"": ""yes""}], [{""id"": ""g5.0"", ""content"": ""foot holders""}], [{""id"": ""g6.0"", ""content"": ""footholds""}], [{""id"": ""g7.0"", ""content"": ""don't know""}], [{""id"": ""g8.0"", ""content"": ""steps""}]]","[""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?"", ""What are the two oval raised metal structures?""]",216116000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000216462.jpg""","""What is the tractor pulling behind it?""","[[{""id"": ""g0.0"", ""content"": ""machine""}], [{""id"": ""g1.0"", ""content"": ""grader""}], [{""id"": ""g2.0"", ""content"": ""machinery""}], [{""id"": ""g3.0"", ""content"": ""tiller""}], [{""id"": ""g4.0"", ""content"": ""beach cleaner""}], [{""id"": ""g5.0"", ""content"": ""tractor""}], [{""id"": ""g6.0"", ""content"": ""flattener""}], [{""id"": ""g7.0"", ""content"": ""digger""}], [{""id"": ""g8.0"", ""content"": ""zamboni""}]]","[""What is the tractor pulling behind it?"", ""What is the tractor pulling behind it?"", ""What is the tractor pulling behind it?"", ""What is the tractor pulling behind it?"", ""What is the tractor pulling behind it?"", ""What is the tractor pulling behind it?"", ""What is the tractor pulling behind it?"", ""What is the tractor pulling behind it?"", ""What is the tractor pulling behind it?""]",216462001
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000217141.jpg""","""What is the sign saying?""","[[{""id"": ""g0.0"", ""content"": ""yield to pedestrians""}, {""id"": ""g0.1"", ""content"": ""watch out for construction workers""}], [{""id"": ""g1.0"", ""content"": ""no parking""}], [{""id"": ""g2.0"", ""content"": ""caution""}], [{""id"": ""g3.0"", ""content"": ""questioning""}], [{""id"": ""g4.0"", ""content"": ""carrying objects""}], [{""id"": ""g5.0"", ""content"": ""yield""}], [{""id"": ""g6.0"", ""content"": ""no skateboards""}], [{""id"": ""g7.0"", ""content"": ""stop""}], [{""id"": ""g8.0"", ""content"": ""nothing""}]]","[""What is the sign saying?"", ""What is the sign saying?"", ""What is the sign saying?"", ""What is the sign saying?"", ""What is the sign saying?"", ""What is the sign saying?"", ""What is the sign saying?"", ""What is the sign saying?"", ""What is the sign saying?""]",217141006
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000217448.jpg""","""What type of vegetable is on the board?""","[[{""id"": ""g0.0"", ""content"": ""leeks, carrots, potatoes, parsley""}], [{""id"": ""g1.0"", ""content"": ""broccoli, carrot, onion, spinach, leek, potato""}, {""id"": ""g1.1"", ""content"": ""broccoli, carrots, garlic, potatoes""}], [{""id"": ""g2.0"", ""content"": ""carrot""}], [{""id"": ""g3.0"", ""content"": ""root""}], [{""id"": ""g4.0"", ""content"": ""potatoes, carrots, kale, spinach, turnips, leeks""}], [{""id"": ""g5.0"", ""content"": ""potatoes, carrots, spinach, leeks, turnip""}], [{""id"": ""g6.0"", ""content"": ""leeks, potato, broccoli""}], [{""id"": ""g7.0"", ""content"": ""broccoli, spinach, leek, carrot, potato, yam, turnip, garlic""}], [{""id"": ""g8.0"", ""content"": ""carrot, leek""}]]","[""What type of vegetable is on the board?"", ""What type of vegetable is on the board?"", ""What type of vegetable is on the board?"", ""What type of vegetable is on the board?"", ""What type of vegetable is on the board?"", ""What type of vegetable is on the board?"", ""What type of vegetable is on the board?"", ""What type of vegetable is on the board?"", ""What type of vegetable is on the board?""]",217448002
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000217856.jpg""","""What trick is this skateboarder doing?""","[[{""id"": ""g0.0"", ""content"": ""jumping""}, {""id"": ""g0.1"", ""content"": ""jump""}], [{""id"": ""g1.0"", ""content"": ""ollie""}], [{""id"": ""g2.0"", ""content"": ""skating""}], [{""id"": ""g3.0"", ""content"": ""balancing""}], [{""id"": ""g4.0"", ""content"": ""olly""}], [{""id"": ""g5.0"", ""content"": ""going down ramp""}], [{""id"": ""g6.0"", ""content"": ""grind""}], [{""id"": ""g7.0"", ""content"": ""flip""}], [{""id"": ""g8.0"", ""content"": ""loop""}]]","[""What trick is this skateboarder doing?"", ""What trick is this skateboarder doing?"", ""What trick is this skateboarder doing?"", ""What trick is this skateboarder doing?"", ""What trick is this skateboarder doing?"", ""What trick is this skateboarder doing?"", ""What trick is this skateboarder doing?"", ""What trick is this skateboarder doing?"", ""What trick is this skateboarder doing?""]",217856000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000221322.jpg""","""What age group does this vehicle serve?""","[[{""id"": ""g0.0"", ""content"": ""teenagers""}], [{""id"": ""g1.0"", ""content"": ""20's""}], [{""id"": ""g2.0"", ""content"": ""50""}], [{""id"": ""g3.0"", ""content"": ""20's""}], [{""id"": ""g4.0"", ""content"": ""rugby club""}, {""id"": ""g4.1"", ""content"": ""all""}], [{""id"": ""g5.0"", ""content"": ""20""}], [{""id"": ""g6.0"", ""content"": ""30""}]]","[""What age group does this vehicle serve?"", ""What age group does this vehicle serve?"", ""What age group does this vehicle serve?"", ""What age group does this vehicle serve?"", ""What age group does this vehicle serve?"", ""What age group does this vehicle serve?"", ""What age group does this vehicle serve?""]",221322000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000221680.jpg""","""What sign is on the street ground?""","[[{""id"": ""g0.0"", ""content"": ""up""}, {""id"": ""g0.1"", ""content"": ""1 way""}], [{""id"": ""g1.0"", ""content"": ""white arrows in boxes""}], [{""id"": ""g2.0"", ""content"": ""hump""}], [{""id"": ""g3.0"", ""content"": ""humps your 300 yds""}], [{""id"": ""g4.0"", ""content"": ""direction""}], [{""id"": ""g5.0"", ""content"": ""question unclear""}], [{""id"": ""g6.0"", ""content"": ""humps""}], [{""id"": ""g7.0"", ""content"": ""arrows""}], [{""id"": ""g8.0"", ""content"": ""yield""}]]","[""What sign is on the street ground?"", ""What sign is on the street ground?"", ""What sign is on the street ground?"", ""What sign is on the street ground?"", ""What sign is on the street ground?"", ""What sign is on the street ground?"", ""What sign is on the street ground?"", ""What sign is on the street ground?"", ""What sign is on the street ground?""]",221680000
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000222659.jpg""","""Why do the cat's eyes look weird?""","[[{""id"": ""g0.0"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""he's funny""}], [{""id"": ""g2.0"", ""content"": ""green""}], [{""id"": ""g3.0"", ""content"": ""yellow""}], [{""id"": ""g4.0"", ""content"": ""angle""}], [{""id"": ""g5.0"", ""content"": ""color""}], [{""id"": ""g6.0"", ""content"": ""squinting""}], [{""id"": ""g7.0"", ""content"": ""cat is squinting""}], [{""id"": ""g8.0"", ""content"": ""no""}]]","[""Why do the cat's eyes look weird?"", ""Why do the cat's eyes look weird?"", ""Why do the cat's eyes look weird?"", ""Why do the cat's eyes look weird?"", ""Why do the cat's eyes look weird?"", ""Why do the cat's eyes look weird?"", ""Why do the cat's eyes look weird?"", ""Why do the cat's eyes look weird?"", ""Why do the cat's eyes look weird?""]",222659007
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000022270.jpg""","""What activity are these items used for?""","[[{""id"": ""g0.0"", ""content"": ""cutting""}], [{""id"": ""g1.0"", ""content"": ""construction""}], [{""id"": ""g2.0"", ""content"": ""repair""}], [{""id"": ""g3.0"", ""content"": ""math""}], [{""id"": ""g4.0"", ""content"": ""crafts""}], [{""id"": ""g5.0"", ""content"": ""art""}], [{""id"": ""g6.0"", ""content"": ""architecture""}], [{""id"": ""g7.0"", ""content"": ""architectural drawing""}], [{""id"": ""g8.0"", ""content"": ""arts and crafts""}]]","[""What activity are these items used for?"", ""What activity are these items used for?"", ""What activity are these items used for?"", ""What activity are these items used for?"", ""What activity are these items used for?"", ""What activity are these items used for?"", ""What activity are these items used for?"", ""What activity are these items used for?"", ""What activity are these items used for?""]",22270015
